id,fecha,ticker,texto,etiqueta_consenso
t3_0089548,27/08/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0141870,05/07/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0077939,06/07/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0027408,02/02/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0145948,17/08/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0034745,24/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0077802,06/07/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0145420,11/08/2021,AMC,"closed my AMC position, momentum is gone",bear
t3_0101551,17/03/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0093591,19/01/2021,AMC,we like the stock 💎🙌 $AMC price target 500 easy,bull
t3_0034929,24/02/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0027094,01/02/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0055532,30/04/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0060266,25/05/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0141465,01/07/2021,AMC,"$AMC options chain looks thin, low IV today",neu
t3_0008470,22/01/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0086981,16/08/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0115738,02/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0097340,15/02/2021,AMC,"$AMC is overvalued, this bubble will pop hard",bear
t3_0061244,26/05/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0006985,18/01/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0078600,09/07/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0139516,17/06/2021,AMC,idk man AMC is doing AMC things,neu
t3_0022059,28/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0069896,18/06/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0028512,08/02/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0078263,07/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0136633,09/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0145505,12/08/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0082504,26/07/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0050677,09/04/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0074010,28/06/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0098186,15/02/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0142879,14/07/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0051389,12/04/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0047632,06/04/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0126698,08/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0057644,12/05/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0095485,04/02/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0057614,11/05/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0007016,18/01/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0112940,01/06/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0103616,31/03/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0056065,04/05/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0060347,25/05/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0086712,13/08/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0146509,20/08/2021,AMC,is $AMC still being talked about here? asking,neu
t3_0070757,24/06/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0088273,20/08/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0064864,09/06/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0023332,28/01/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0077386,05/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0128112,08/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0073276,28/06/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0011576,22/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0004381,15/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0118319,04/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0080596,15/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0077855,06/07/2021,GME,anyone have the GME float numbers handy,neu
t3_0079344,12/07/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0047295,05/04/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0028080,05/02/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0081867,22/07/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0069836,18/06/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0060380,25/05/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0106790,23/04/2021,AMC,idk man AMC is doing AMC things,neu
t3_0094685,27/01/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0025080,29/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0094600,26/01/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0058091,13/05/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0105848,15/04/2021,AMC,"AMC is wild today, no idea where this goes",neu
t3_0002218,14/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0111092,31/05/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0085132,09/08/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0106031,16/04/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0143223,19/07/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0024047,29/01/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0005038,15/01/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0053779,22/04/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0113472,01/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0081643,21/07/2021,GME,"$GME chart looks crazy, anyone else seeing this",neu
t3_0022815,28/01/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0044074,17/03/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0119310,07/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0100922,12/03/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0044320,18/03/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0006392,18/01/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0108144,07/05/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0046594,01/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0021320,27/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0052159,15/04/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0079933,14/07/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0049496,08/04/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0006409,18/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0033188,19/02/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0003707,14/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0023610,28/01/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0085755,11/08/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0001285,08/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0043086,10/03/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0074235,28/06/2021,GME,"holding a small GME position, watching for now",neu
t3_0031644,16/02/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0054963,28/04/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0054071,26/04/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0068214,14/06/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0020748,27/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0047171,05/04/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0094830,28/01/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0051956,14/04/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0137807,10/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0091027,31/08/2021,GME,any DD on $GME? new to this stock,neu
t3_0124601,08/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0093571,18/01/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0090563,31/08/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0065602,10/06/2021,GME,"closed my GME position, momentum is gone",bear
t3_0047095,05/04/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0048632,07/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",neu
t3_0034685,24/02/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0082954,27/07/2021,GME,"holding a small GME position, watching for now",neu
t3_0003845,14/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0099404,25/02/2021,AMC,idk man AMC is doing AMC things,bear
t3_0090802,31/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0126591,08/06/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0112257,01/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0068918,16/06/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0122421,07/06/2021,AMC,we like the stock 💎🙌 $AMC price target 500 easy,bull
t3_0043511,12/03/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0076823,01/07/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0109571,20/05/2021,AMC,idk man AMC is doing AMC things,bear
t3_0108404,10/05/2021,AMC,"closed my AMC position, momentum is gone",bear
t3_0076396,01/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0062580,31/05/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0093381,15/01/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0071575,25/06/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0124973,08/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0085170,09/08/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0087081,17/08/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0080954,16/07/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0057071,10/05/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0124911,08/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0037020,04/03/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0085152,09/08/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0025914,29/01/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0070378,22/06/2021,GME,what do you guys think about GME earnings next week,neu
t3_0084630,04/08/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0108560,11/05/2021,AMC,"$AMC is overvalued, this bubble will pop hard",bear
t3_0004224,15/01/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0021734,28/01/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0034650,24/02/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0059140,18/05/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0109286,18/05/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0141159,29/06/2021,AMC,"$AMC going back to single digits, bearish af",bear
t3_0018913,26/01/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0017249,26/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0004315,15/01/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0057989,13/05/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0075399,30/06/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0008941,22/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0143889,26/07/2021,AMC,"AMC is wild today, no idea where this goes",neu
t3_0118434,04/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0079848,14/07/2021,GME,"all in on GME leaps, retail is winning this one",bull
t3_0080057,15/07/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0125480,08/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0099720,01/03/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0003721,14/01/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0030160,11/02/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0063019,01/06/2021,GME,what do you guys think about GME earnings next week,neu
t3_0135315,09/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0109983,25/05/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0060298,25/05/2021,GME,idk man GME is doing GME things,bull
t3_0046789,02/04/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0062870,31/05/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0068860,15/06/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0031835,16/02/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0139446,16/06/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0112111,01/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0075998,01/07/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0048204,07/04/2021,GME,"closed my GME position, momentum is gone",bear
t3_0079536,13/07/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0007674,19/01/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0018102,26/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0069542,17/06/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0109444,19/05/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0134893,09/06/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0035976,02/03/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0105430,12/04/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0036656,03/03/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0089198,25/08/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0093760,20/01/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0086977,16/08/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0047071,05/04/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0063763,04/06/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0093742,20/01/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0045855,26/03/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0085343,10/08/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0050446,09/04/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0001744,12/01/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0147980,30/08/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0143695,22/07/2021,AMC,"$AMC again huh, this sub never sleeps",bear
t3_0036899,04/03/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0096374,11/02/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0125562,08/06/2021,AMC,"$AMC gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0104096,02/04/2021,AMC,"closed my AMC position, momentum is gone",bear
t3_0018764,26/01/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0102645,25/03/2021,AMC,"$AMC again huh, this sub never sleeps",bear
t3_0092772,12/01/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0038786,08/03/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0037120,04/03/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0112249,01/06/2021,AMC,idk man AMC is doing AMC things,neu
t3_0109139,14/05/2021,AMC,idk man AMC is doing AMC things,neu
t3_0027989,05/02/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0000647,06/01/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0129772,08/06/2021,AMC,"loaded up on AMC today, apes together strong 🦍",bull
t3_0090620,31/08/2021,GME,idk man GME is doing GME things,bear
t3_0043542,12/03/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0089275,25/08/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0085672,11/08/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0130773,09/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0090265,31/08/2021,GME,is $GME still being talked about here? asking,neu
t3_0030810,12/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0052641,16/04/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0117226,04/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0050760,09/04/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0089923,30/08/2021,GME,idk man GME is doing GME things,bear
t3_0083803,30/07/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0100853,11/03/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0044569,19/03/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0105774,14/04/2021,AMC,buy the dip they said... AMC keeps dipping 📉,bear
t3_0052958,19/04/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0004576,15/01/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0142800,14/07/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0019925,27/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0103445,29/03/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0102986,26/03/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0073051,28/06/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0055890,04/05/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0050178,09/04/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0008359,21/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0003391,14/01/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0047271,05/04/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0062428,31/05/2021,GME,anyone have the GME float numbers handy,neu
t3_0064111,04/06/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0033540,19/02/2021,GME,"all in on GME leaps, retail is winning this one",bull
t3_0055765,03/05/2021,GME,any DD on $GME? new to this stock,neu
t3_0049634,08/04/2021,GME,"closed my GME position, momentum is gone",bear
t3_0067137,11/06/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0002205,14/01/2021,GME,idk man GME is doing GME things,bear
t3_0075610,01/07/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0085492,10/08/2021,GME,idk man GME is doing GME things,bear
t3_0088196,20/08/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0051446,12/04/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0098882,19/02/2021,AMC,"holding a small AMC position, watching for now",neu
t3_0040050,09/03/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0099515,25/02/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0003223,14/01/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0118791,04/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0078350,08/07/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0068157,14/06/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0088873,24/08/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0039382,09/03/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0105435,12/04/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0004434,15/01/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0076813,01/07/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0134890,09/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0040263,09/03/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0130450,08/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0066203,11/06/2021,GME,idk man GME is doing GME things,bull
t3_0102774,26/03/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0043246,11/03/2021,GME,what do you guys think about GME earnings next week,neu
t3_0024364,29/01/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0064222,04/06/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0142858,14/07/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0049089,08/04/2021,GME,idk man GME is doing GME things,bear
t3_0105448,12/04/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0005675,18/01/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0112906,01/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0013454,22/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0087356,18/08/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0123906,08/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0090989,31/08/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0091406,31/08/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0037902,08/03/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0108931,12/05/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0100096,02/03/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0088523,23/08/2021,GME,idk man GME is doing GME things,bull
t3_0118266,04/06/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0007832,19/01/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0053741,22/04/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0023946,29/01/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0111899,01/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0077740,06/07/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0086022,11/08/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0142129,07/07/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0134130,09/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0103152,26/03/2021,AMC,idk man AMC is doing AMC things,bear
t3_0072836,28/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0024991,29/01/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0114453,02/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0109702,21/05/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0003267,14/01/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0048810,08/04/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0025644,29/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0076242,01/07/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0066600,11/06/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0147529,27/08/2021,AMC,"$AMC options chain looks thin, low IV today",neu
t3_0007653,19/01/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0102612,25/03/2021,AMC,idk man AMC is doing AMC things,neu
t3_0043067,10/03/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0120117,07/06/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0136542,09/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0089203,25/08/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0069357,17/06/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0110285,28/05/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0065045,09/06/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0004259,15/01/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0139916,18/06/2021,AMC,idk man AMC is doing AMC things,bear
t3_0134887,09/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0140464,24/06/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0065863,11/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0014298,22/01/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0063312,02/06/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0000112,04/01/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0030835,12/02/2021,GME,what do you guys think about GME earnings next week,neu
t3_0069870,18/06/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0009849,22/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0133959,09/06/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0029351,09/02/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0063164,01/06/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0056203,05/05/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0069674,17/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0139331,16/06/2021,AMC,"shorting $AMC here, fundamentals are trash",bear
t3_0082160,23/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0079792,14/07/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0084684,04/08/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0037736,08/03/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0093417,15/01/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0097002,15/02/2021,AMC,"$AMC again huh, this sub never sleeps",bear
t3_0073290,28/06/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0083437,29/07/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0132259,09/06/2021,AMC,anyone have the AMC float numbers handy,neu
t3_0102839,26/03/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0024635,29/01/2021,GME,idk man GME is doing GME things,bull
t3_0089560,27/08/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0089200,25/08/2021,GME,is $GME still being talked about here? asking,neu
t3_0109336,18/05/2021,AMC,buy the dip they said... AMC keeps dipping 📉,bear
t3_0123639,08/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0084281,03/08/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0034477,24/02/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0089760,27/08/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0130351,08/06/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0020555,27/01/2021,GME,idk man GME is doing GME things,neu
t3_0032068,16/02/2021,GME,is $GME still being talked about here? asking,neu
t3_0136675,09/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0008555,22/01/2021,GME,"hold $GME, never selling, this is the way",bull
t3_0085766,11/08/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0139136,15/06/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0080353,15/07/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0055041,28/04/2021,GME,what do you guys think about GME earnings next week,neu
t3_0059594,19/05/2021,GME,"$GME options chain looks thin, low IV today",neu
